V_gate,I_channel
0.0,-8e-10
0.005005005005005005,-1.1000000000000001e-09
0.01001001001001001,-9e-10
0.015015015015015015,-1.2e-09
0.02002002002002002,-1e-09
0.025025025025025023,-1.1000000000000001e-09
0.03003003003003003,-1.2e-09
0.035035035035035036,-1.2e-09
0.04004004004004004,-1e-09
0.045045045045045043,-1.3e-09
0.050050050050050046,-1.2e-09
0.055055055055055056,-1.2e-09
0.06006006006006006,-1.2e-09
0.06506506506506507,-1e-09
0.070070070070070073,-1.2e-09
0.075075075075075076,-1.1000000000000001e-09
0.080080080080080079,-1e-09
0.085085085085085083,-9e-10
0.090090090090090086,-1.1000000000000001e-09
0.095095095095095089,-1.1000000000000001e-09
0.10010010010010009,-1.2e-09
0.10510510510510511,-1.4000000000000001e-09
0.11011011011011011,-1e-09
0.11511511511511512,-9e-10
0.12012012012012012,-1.5e-09
0.12512512512512514,-1.2e-09
0.13013013013013014,-1.1000000000000001e-09
0.13513513513513514,-1e-09
0.14014014014014015,-1e-09
0.14514514514514515,-1.1000000000000001e-09
0.15015015015015015,-1.3e-09
0.15515515515515516,-1.3e-09
0.16016016016016016,-1.1000000000000001e-09
0.16516516516516516,-1.1000000000000001e-09
0.17017017017017017,-1.2e-09
0.17517517517517517,-1.2e-09
0.18018018018018017,-1e-09
0.18518518518518517,-9e-10
0.19019019019019018,-1.2e-09
0.19519519519519518,-1.1000000000000001e-09
0.20020020020020018,-1.3e-09
0.20520520520520522,-1e-09
0.21021021021021022,-1.1000000000000001e-09
0.21521521521521522,-1.1000000000000001e-09
0.22022022022022023,-1e-09
0.22522522522522523,-1.2e-09
0.23023023023023023,-9e-10
0.23523523523523523,-8e-10
0.24024024024024024,-1e-09
0.24524524524524524,-1.1000000000000001e-09
0.25025025025025027,-9e-10
0.25525525525525528,-1.1000000000000001e-09
0.26026026026026028,-9e-10
0.26526526526526528,-9e-10
0.27027027027027029,-1.2e-09
0.27527527527527529,-9e-10
0.28028028028028029,-1e-09
0.28528528528528529,-8e-10
0.2902902902902903,-7.000000000000001e-10
0.2952952952952953,-6e-10
0.3003003003003003,-8e-10
0.30530530530530531,-6e-10
0.31031031031031031,-8e-10
0.31531531531531531,-6e-10
0.32032032032032032,-6e-10
0.32532532532532532,-5e-10
0.33033033033033032,-6e-10
0.33533533533533533,-7.000000000000001e-10
0.34034034034034033,-5e-10
0.34534534534534533,-3e-10
0.35035035035035034,-1e-10
0.35535535535535534,-2e-10
0.36036036036036034,0.0
0.36536536536536535,2e-10
0.37037037037037035,4e-10
0.37537537537537535,7.000000000000001e-10
0.38038038038038036,7.000000000000001e-10
0.38538538538538536,1e-09
0.39039039039039036,1.1000000000000001e-09
0.39539539539539537,1.7000000000000001e-09
0.40040040040040037,1.9e-09
0.40540540540540543,2.1e-09
0.41041041041041043,2.8000000000000003e-09
0.41541541541541543,3.3e-09
0.42042042042042044,3.8e-09
0.42542542542542544,4.4000000000000005e-09
0.43043043043043044,5.1e-09
0.43543543543543545,5.9e-09
0.44044044044044045,6.6e-09
0.44544544544544545,7.7e-09
0.45045045045045046,8.7e-09
0.45545545545545546,1.02e-08
0.46046046046046046,1.19e-08
0.46546546546546547,1.35e-08
0.47047047047047047,1.54e-08
0.47547547547547547,1.7600000000000002e-08
0.48048048048048048,1.99e-08
0.48548548548548548,2.26e-08
0.49049049049049048,2.56e-08
0.49549549549549549,2.9100000000000002e-08
0.50050050050050054,3.27e-08
0.50550550550550555,3.7e-08
0.51051051051051055,4.14e-08
0.51551551551551555,4.64e-08
0.52052052052052056,5.18e-08
0.52552552552552556,5.78e-08
0.53053053053053056,6.41e-08
0.53553553553553557,7.15e-08
0.54054054054054057,7.91e-08
0.54554554554554557,8.78e-08
0.55055055055055058,9.630000000000001e-08
0.55555555555555558,1.062e-07
