V_input,I_1
-0.29999999999999999,2.3e-06
-0.29698492462311554,2.71e-06
-0.29396984924623115,2.68e-06
-0.29095477386934671,2.68e-06
-0.28793969849246231,2.67e-06
-0.28492462311557787,2.66e-06
-0.28190954773869348,2.66e-06
-0.27889447236180903,2.65e-06
-0.27587939698492459,2.65e-06
-0.27286432160804019,2.65e-06
-0.26984924623115575,2.65e-06
-0.26683417085427136,2.65e-06
-0.26381909547738691,2.65e-06
-0.26080402010050252,2.65e-06
-0.25778894472361807,2.65e-06
-0.25477386934673363,2.65e-06
-0.25175879396984924,2.64e-06
-0.24874371859296482,2.65e-06
-0.2457286432160804,2.65e-06
-0.24271356783919595,2.65e-06
-0.23969849246231156,2.65e-06
-0.23668341708542712,2.65e-06
-0.2336683417085427,2.64e-06
-0.23065326633165828,2.64e-06
-0.22763819095477386,2.64e-06
-0.22462311557788944,2.64e-06
-0.22160804020100502,2.64e-06
-0.21859296482412061,2.64e-06
-0.21557788944723616,2.64e-06
-0.21256281407035177,2.64e-06
-0.20954773869346732,2.64e-06
-0.2065326633165829,2.64e-06
-0.20351758793969849,2.64e-06
-0.20050251256281407,2.6300000000000002e-06
-0.19748743718592965,2.6300000000000002e-06
-0.1944723618090452,2.6300000000000002e-06
-0.19145728643216081,2.6300000000000002e-06
-0.18844221105527637,2.6300000000000002e-06
-0.18542713567839195,2.62e-06
-0.18241206030150753,2.62e-06
-0.17939698492462311,2.62e-06
-0.17638190954773869,2.62e-06
-0.17336683417085427,2.61e-06
-0.17035175879396985,2.61e-06
-0.16733668341708541,2.61e-06
-0.16432160804020099,2.6e-06
-0.16130653266331657,2.6e-06
-0.15829145728643215,2.6e-06
-0.15527638190954773,2.59e-06
-0.15226130653266332,2.59e-06
-0.1492462311557789,2.57e-06
-0.14623115577889448,2.57e-06
-0.14321608040201006,2.57e-06
-0.14020100502512561,2.56e-06
-0.13718592964824119,2.56e-06
-0.13417085427135678,2.55e-06
-0.13115577889447236,2.5400000000000002e-06
-0.12814070351758794,2.53e-06
-0.12512562814070352,2.52e-06
-0.1221105527638191,2.51e-06
-0.11909547738693466,2.5e-06
-0.11608040201005024,2.49e-06
-0.11306532663316582,2.48e-06
-0.1100502512562814,2.47e-06
-0.10703517587939698,2.4500000000000003e-06
-0.10402010050251256,2.43e-06
-0.10100502512562815,2.42e-06
-0.097989949748743727,2.4e-06
-0.094974874371859308,2.38e-06
-0.091959798994974862,2.37e-06
-0.088944723618090443,2.34e-06
-0.085929648241206025,2.3200000000000002e-06
-0.082914572864321606,2.3e-06
-0.079899497487437188,2.27e-06
-0.076884422110552769,2.25e-06
-0.073869346733668351,2.2300000000000002e-06
-0.070854271356783904,2.2e-06
-0.067839195979899486,2.18e-06
-0.064824120603015067,2.14e-06
-0.061809045226130649,2.11e-06
-0.05879396984924623,2.08e-06
-0.055778894472361812,2.04e-06
-0.052763819095477393,2.0100000000000002e-06
-0.049748743718592947,1.97e-06
-0.046733668341708556,1.93e-06
-0.04371859296482411,1.8900000000000001e-06
-0.040703517587939719,1.85e-06
-0.037688442211055273,1.82e-06
-0.034673366834170827,1.77e-06
-0.031658291457286436,1.73e-06
-0.02864321608040199,1.6900000000000001e-06
-0.025628140703517599,1.65e-06
-0.022613065326633153,1.6e-06
-0.019597989949748762,1.56e-06
-0.016582914572864316,1.52e-06
-0.013567839195979925,1.4700000000000001e-06
-0.010552763819095479,1.42e-06
-0.0075376884422110324,1.3800000000000001e-06
-0.0045226130653266416,1.34e-06
-0.0015075376884421954,1.29e-06
0.0015075376884421954,1.24e-06
0.0045226130653266416,1.2e-06
0.0075376884422110324,1.1600000000000001e-06
0.010552763819095479,1.11e-06
0.013567839195979869,1.06e-06
0.016582914572864316,1.02e-06
0.019597989949748762,1.054e-06
0.022613065326633153,1.013e-06
0.025628140703517599,9.67e-07
0.02864321608040199,9.26e-07
0.031658291457286436,8.830000000000001e-07
0.034673366834170827,8.47e-07
0.037688442211055273,8.070000000000001e-07
0.040703517587939719,7.680000000000001e-07
0.04371859296482411,7.270000000000001e-07
0.046733668341708556,6.900000000000001e-07
0.049748743718592947,6.520000000000001e-07
0.052763819095477393,6.19e-07
0.055778894472361784,5.82e-07
0.05879396984924623,5.51e-07
0.061809045226130677,5.180000000000001e-07
0.064824120603015067,4.86e-07
0.067839195979899514,4.64e-07
0.070854271356783904,4.2600000000000003e-07
0.073869346733668351,4.0300000000000005e-07
0.076884422110552741,3.7400000000000004e-07
0.079899497487437188,3.5000000000000004e-07
0.082914572864321578,3.2600000000000003e-07
0.085929648241206025,3.0000000000000004e-07
0.088944723618090471,2.8e-07
0.091959798994974862,2.62e-07
0.094974874371859308,2.3700000000000002e-07
0.097989949748743699,2.22e-07
0.10100502512562815,2.0500000000000002e-07
0.10402010050251254,1.9300000000000002e-07
0.10703517587939698,1.7500000000000002e-07
0.11005025125628137,1.61e-07
0.11306532663316582,1.49e-07
0.11608040201005027,1.37e-07
0.11909547738693466,1.2500000000000002e-07
0.1221105527638191,1.1e-07
0.12512562814070349,1.0300000000000001e-07
0.12814070351758794,8.3e-08
0.13115577889447233,9.5e-08
0.13417085427135678,8.71e-08
0.13718592964824122,8.03e-08
0.14020100502512561,7.250000000000001e-08
0.14321608040201006,6.79e-08
0.14623115577889445,6.2e-08
0.1492462311557789,5.85e-08
0.15226130653266329,5.13e-08
0.15527638190954773,4.7700000000000004e-08
0.15829145728643218,4.51e-08
0.16130653266331657,4.0400000000000004e-08
0.16432160804020102,3.5900000000000004e-08
0.16733668341708541,3.3000000000000004e-08
0.17035175879396985,3.05e-08
0.17336683417085424,2.64e-08
0.17638190954773869,2.59e-08
0.17939698492462308,2.3900000000000002e-08
0.18241206030150753,2.34e-08
0.18542713567839197,1.81e-08
0.18844221105527637,1.82e-08
0.19145728643216081,1.63e-08
0.1944723618090452,1.35e-08
0.19748743718592965,1.1200000000000001e-08
0.20050251256281409,1.1400000000000001e-08
0.20351758793969849,8.5e-09
0.20653266331658288,7.000000000000001e-09
0.20954773869346738,8.800000000000001e-09
0.21256281407035177,8.7e-09
0.21557788944723616,7.6e-09
0.21859296482412055,5e-09
0.22160804020100505,3.1e-09
0.22462311557788944,6.7000000000000004e-09
0.22763819095477383,5e-09
0.23065326633165834,1.1000000000000001e-09
0.23366834170854273,2.9e-09
0.23668341708542712,3.5000000000000003e-09
0.23969849246231151,2.8000000000000003e-09
0.24271356783919601,1e-09
0.2457286432160804,3e-09
0.24874371859296479,2.3e-09
0.25175879396984918,6e-10
0.25477386934673368,1.5e-09
0.25778894472361807,-4e-10
0.26080402010050246,9e-10
0.26381909547738697,1e-09
0.26683417085427136,-2e-10
0.26984924623115575,4e-10
0.27286432160804014,1.2e-09
0.27587939698492464,1e-10
0.27889447236180903,1.1000000000000001e-09
0.28190954773869342,4e-10
0.28492462311557792,-6e-10
0.28793969849246231,2e-10
0.29095477386934671,-1.4000000000000001e-09
0.2939698492462311,-1.5e-09
0.2969849246231156,-8e-10
0.29999999999999999,-9e-10
