V_input,I_1
-0.29999999999999999,2e-06
-0.29879759519038074,2.27e-06
-0.29759519038076149,2.2300000000000002e-06
-0.29639278557114229,2.21e-06
-0.29519038076152304,2.2e-06
-0.29398797595190379,2.18e-06
-0.29278557114228454,2.18e-06
-0.29158316633266534,2.18e-06
-0.29038076152304609,2.18e-06
-0.28917835671342684,2.18e-06
-0.28797595190380759,2.17e-06
-0.28677354709418834,2.17e-06
-0.28557114228456915,2.17e-06
-0.2843687374749499,2.17e-06
-0.28316633266533064,2.17e-06
-0.28196392785571139,2.17e-06
-0.2807615230460922,2.16e-06
-0.27955911823647295,2.17e-06
-0.2783567134268537,2.16e-06
-0.27715430861723445,2.16e-06
-0.2759519038076152,2.16e-06
-0.274749498997996,2.16e-06
-0.27354709418837675,2.16e-06
-0.2723446893787575,2.17e-06
-0.27114228456913825,2.17e-06
-0.26993987975951905,2.16e-06
-0.2687374749498998,2.17e-06
-0.26753507014028055,2.17e-06
-0.2663326653306613,2.17e-06
-0.26513026052104205,2.16e-06
-0.26392785571142285,2.16e-06
-0.2627254509018036,2.17e-06
-0.26152304609218435,2.16e-06
-0.2603206412825651,2.17e-06
-0.25911823647294591,2.16e-06
-0.25791583166332666,2.17e-06
-0.2567134268537074,2.16e-06
-0.25551102204408815,2.16e-06
-0.25430861723446896,2.16e-06
-0.25310621242484971,2.16e-06
-0.25190380761523046,2.16e-06
-0.25070140280561121,2.16e-06
-0.24949899799599198,2.16e-06
-0.24829659318637273,2.16e-06
-0.24709418837675351,2.16e-06
-0.24589178356713426,2.16e-06
-0.24468937875751501,2.16e-06
-0.24348697394789579,2.16e-06
-0.24228456913827656,2.16e-06
-0.24108216432865731,2.16e-06
-0.23987975951903806,2.16e-06
-0.23867735470941884,2.16e-06
-0.23747494989979959,2.16e-06
-0.23627254509018036,2.16e-06
-0.23507014028056111,2.16e-06
-0.23386773547094186,2.16e-06
-0.23266533066132264,2.16e-06
-0.23146292585170342,2.16e-06
-0.23026052104208417,2.16e-06
-0.22905811623246491,2.16e-06
-0.22785571142284566,2.16e-06
-0.22665330661322644,2.16e-06
-0.22545090180360722,2.16e-06
-0.22424849699398797,2.16e-06
-0.22304609218436872,2.15e-06
-0.22184368737474949,2.16e-06
-0.22064128256513027,2.15e-06
-0.21943887775551102,2.16e-06
-0.21823647294589177,2.16e-06
-0.21703406813627252,2.16e-06
-0.21583166332665329,2.16e-06
-0.21462925851703407,2.16e-06
-0.21342685370741482,2.16e-06
-0.21222444889779557,2.16e-06
-0.21102204408817635,2.15e-06
-0.20981963927855712,2.15e-06
-0.20861723446893787,2.15e-06
-0.20741482965931862,2.16e-06
-0.20621242484969937,2.15e-06
-0.20501002004008015,2.15e-06
-0.20380761523046093,2.15e-06
-0.20260521042084167,2.15e-06
-0.20140280561122242,2.15e-06
-0.2002004008016032,2.15e-06
-0.19899799599198398,2.15e-06
-0.19779559118236473,2.15e-06
-0.19659318637274548,2.15e-06
-0.19539078156312623,2.15e-06
-0.194188376753507,2.15e-06
-0.19298597194388778,2.15e-06
-0.19178356713426853,2.15e-06
-0.19058116232464928,2.15e-06
-0.18937875751503006,2.14e-06
-0.18817635270541083,2.15e-06
-0.18697394789579158,2.14e-06
-0.18577154308617233,2.15e-06
-0.18456913827655311,2.15e-06
-0.18336673346693386,2.15e-06
-0.18216432865731463,2.15e-06
-0.18096192384769538,2.14e-06
-0.17975951903807613,2.14e-06
-0.17855711422845691,2.14e-06
-0.17735470941883769,2.14e-06
-0.17615230460921844,2.15e-06
-0.17494989979959918,2.14e-06
-0.17374749498997996,2.14e-06
-0.17254509018036071,2.14e-06
-0.17134268537074149,2.14e-06
-0.17014028056112224,2.14e-06
-0.16893787575150301,2.14e-06
-0.16773547094188376,2.13e-06
-0.16653306613226451,2.13e-06
-0.16533066132264529,2.13e-06
-0.16412825651302604,2.13e-06
-0.16292585170340682,2.13e-06
-0.16172344689378756,2.13e-06
-0.16052104208416834,2.13e-06
-0.15931863727454909,2.13e-06
-0.15811623246492987,2.12e-06
-0.15691382765531062,2.12e-06
-0.15571142284569137,2.12e-06
-0.15450901803607214,2.12e-06
-0.15330661322645289,2.12e-06
-0.15210420841683367,2.12e-06
-0.15090180360721442,2.12e-06
-0.1496993987975952,2.11e-06
-0.14849699398797594,2.12e-06
-0.14729458917835672,2.11e-06
-0.14609218436873747,2.11e-06
-0.14488977955911822,2.1000000000000002e-06
-0.143687374749499,2.1000000000000002e-06
-0.14248496993987975,2.1000000000000002e-06
-0.14128256513026052,2.1000000000000002e-06
-0.14008016032064127,2.1000000000000002e-06
-0.13887775551102205,2.09e-06
-0.1376753507014028,2.09e-06
-0.13647294589178358,2.09e-06
-0.13527054108216433,2.09e-06
-0.13406813627254507,2.08e-06
-0.13286573146292585,2.08e-06
-0.1316633266533066,2.08e-06
-0.13046092184368738,2.08e-06
-0.12925851703406813,2.08e-06
-0.1280561122244489,2.07e-06
-0.12685370741482965,2.07e-06
-0.12565130260521043,2.07e-06
-0.12444889779559118,2.06e-06
-0.12324649298597193,2.06e-06
-0.12204408817635271,2.05e-06
-0.12084168336673345,2.05e-06
-0.11963927855711423,2.05e-06
-0.11843687374749498,2.04e-06
-0.11723446893787576,2.04e-06
-0.11603206412825651,2.04e-06
-0.11482965931863728,2.03e-06
-0.11362725450901803,2.03e-06
-0.11242484969939878,2.03e-06
-0.11122244488977956,2.02e-06
-0.11002004008016031,2.02e-06
-0.10881763527054109,2.0100000000000002e-06
-0.10761523046092183,2.0100000000000002e-06
-0.10641282565130261,2e-06
-0.10521042084168336,1.99e-06
-0.10400801603206414,1.99e-06
-0.10280561122244489,1.99e-06
-0.10160320641282564,1.98e-06
-0.10040080160320641,1.98e-06
-0.099198396793587162,1.97e-06
-0.097995991983967939,1.96e-06
-0.096793587174348689,1.96e-06
-0.095591182364729466,1.95e-06
-0.094388777555110215,1.95e-06
-0.093186372745490992,1.94e-06
-0.091983967935871741,1.93e-06
-0.09078156312625249,1.93e-06
-0.089579158316633267,1.9200000000000003e-06
-0.088376753507014016,1.91e-06
-0.087174348697394793,1.91e-06
-0.085971943887775543,1.91e-06
-0.08476953907815632,1.9e-06
-0.083567134268537069,1.8900000000000001e-06
-0.082364729458917846,1.88e-06
-0.081162324649298595,1.87e-06
-0.079959919839679344,1.87e-06
-0.078757515030060121,1.86e-06
-0.07755511022044087,1.85e-06
-0.076352705410821647,1.84e-06
-0.075150300601202397,1.83e-06
-0.073947895791583174,1.83e-06
-0.072745490981963923,1.81e-06
-0.0715430861723447,1.81e-06
-0.070340681362725449,1.8000000000000001e-06
-0.069138276553106226,1.79e-06
-0.067935871743486975,1.7800000000000001e-06
-0.066733466933867724,1.77e-06
-0.065531062124248501,1.75e-06
-0.064328657314629251,1.75e-06
-0.063126252505010028,1.74e-06
-0.061923847695390777,1.73e-06
-0.060721442885771554,1.72e-06
-0.059519038076152303,1.71e-06
-0.05831663326653308,1.7e-06
-0.057114228456913829,1.68e-06
-0.055911823647294578,1.67e-06
-0.054709418837675355,1.66e-06
-0.053507014028056105,1.65e-06
-0.052304609218436882,1.64e-06
-0.051102204408817631,1.63e-06
-0.04989979959919838,1.62e-06
-0.048697394789579185,1.6e-06
-0.047494989979959934,1.59e-06
-0.046292585170340683,1.57e-06
-0.045090180360721432,1.56e-06
-0.043887775551102182,1.56e-06
-0.042685370741482986,1.54e-06
-0.041482965931863736,1.53e-06
-0.040280561122244485,1.52e-06
-0.039078156312625234,1.5e-06
-0.037875751503006039,1.4900000000000001e-06
-0.036673346693386788,1.4700000000000001e-06
-0.035470941883767537,1.46e-06
-0.034268537074148286,1.45e-06
-0.033066132264529036,1.43e-06
-0.03186372745490984,1.42e-06
-0.03066132264529059,1.41e-06
-0.029458917835671339,1.39e-06
-0.028256513026052088,1.3800000000000001e-06
-0.027054108216432893,1.37e-06
-0.025851703406813642,1.35e-06
-0.024649298597194391,1.33e-06
-0.02344689378757514,1.31e-06
-0.02224448897795589,1.3e-06
-0.021042084168336694,1.29e-06
-0.019839679358717444,1.2700000000000001e-06
-0.018637274549098193,1.25e-06
-0.017434869739478942,1.25e-06
-0.016232464929859747,1.23e-06
-0.015030060120240496,1.21e-06
-0.013827655310621245,1.2e-06
-0.012625250501001994,1.18e-06
-0.011422845691382744,1.17e-06
-0.010220440881763548,1.15e-06
-0.0090180360721442976,1.14e-06
-0.0078156312625250468,1.12e-06
-0.006613226452905796,1.11e-06
-0.0054108216432866008,1.09e-06
-0.00420841683366735,1.07e-06
-0.0030060120240480992,1.07e-06
-0.0018036072144288484,1.0500000000000001e-06
-0.00060120240480959763,1.03e-06
0.00060120240480959763,1.02e-06
0.0018036072144288484,1e-06
0.0030060120240480992,1.055e-06
0.00420841683366735,1.049e-06
0.0054108216432865452,1.033e-06
0.006613226452905796,1.0190000000000001e-06
0.0078156312625250468,9.95e-07
0.0090180360721442976,9.84e-07
0.010220440881763548,9.71e-07
0.011422845691382744,9.55e-07
0.012625250501001994,9.380000000000001e-07
0.013827655310621245,9.270000000000001e-07
0.015030060120240496,9.100000000000001e-07
0.016232464929859691,8.97e-07
0.017434869739478942,8.77e-07
0.018637274549098193,8.7e-07
0.019839679358717444,8.480000000000001e-07
0.021042084168336694,8.380000000000001e-07
0.02224448897795589,8.230000000000001e-07
0.02344689378757514,8.100000000000001e-07
0.024649298597194391,7.98e-07
0.025851703406813642,7.830000000000001e-07
0.027054108216432837,7.67e-07
0.028256513026052088,7.480000000000001e-07
0.029458917835671339,7.37e-07
0.03066132264529059,7.240000000000001e-07
0.03186372745490984,7.13e-07
0.033066132264529036,6.98e-07
0.034268537074148286,6.830000000000001e-07
0.035470941883767537,6.74e-07
0.036673346693386788,6.590000000000001e-07
0.037875751503005983,6.380000000000001e-07
0.039078156312625234,6.350000000000001e-07
0.040280561122244485,6.16e-07
0.041482965931863736,6.05e-07
0.042685370741482986,6.01e-07
0.043887775551102182,5.800000000000001e-07
0.045090180360721432,5.730000000000001e-07
0.046292585170340683,5.560000000000001e-07
